empresa,categoria,produto_original,marca,codigo_produto,embalagem_caixa,pagina_catalogo,data_coleta,fonte
Casa Garcia Gourmet,Food Service,MAIONESE SACHE 6GX189 BOCARDO,BOCARDO,1960,CX 18,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MAIONESE SACHE 7G X144UN FUGINI,FUGINI,80011,CX 01,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MAIONESE TRAD 3KG AUREA,AUREA,8548,CX 20,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MAIONESE TRAD 3KG BOCARDO,BOCARDO,1959,CX 20,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MANTEIGA C/ SAL 500G PIRACANJUBA,PIRACANJUBA,79559,CX 20,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MARG 80% ELOGIATA 15KG,ELOGIATA,81367,CX 06,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"MILHO VERDE EM CONSERVA SACHE 1,7KG",FUGINI,3216,CX 06,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MOLHO BRANCO BECHAMEL 1KG,AJINOMOTO,2013,CX 06,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MOLHO DE TOMATE 2KG AJINOMOTO,AJINOMOTO,2009,CX 08,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"MOLHO DE TOMATE PIZZA 1,7KG VAL",VAL ALIMENTOS,3408,CX 06,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"MOLHO DE TOMATE PIZZA SACHE 1,7KG",FUGINI,2958,CX 06,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"MOLHO DE TOMATE TRAD 1,7KG VAL",VAL ALIMENTOS,3409,CX 06,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"MOLHO DE TOMATE TRADICIONAL SACHE 1,7KG",FUGINI,2959,CX 06,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MOLHO ESCURO DEMI GLACE 1KG,AJINOMOTO,2012,CX 06,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MOLHO VERDE SACHE 6GX189 AUREA,AUREA,2058,CX 01,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"MOSTARDA TRAD 2,9KG AUREA",BOCARDO,78850,CX 06,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,OLEO DE PALMA CRISTALIZADO 3KG ELOGIATA,ELOGIATA,81366,,6,2026-08-26 17:43:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,OREGANO 250G,AGRONUTTS,2005,FD 20,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,PURE DE BATATA 1KG AJINOMOTO,AJINOMOTO,2046,CX 06,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,PURE DE BATATA TECNUTRI 800G,TECNUTRI,6625,CX 10,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,QUEIJO PARMESAO RALADO 1KG QUATA,QUATA,9710,CX 10,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,REALCADOR AJINOMOTO UMAMI 2KG,AJINOMOTO,1987,CX 06,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"REQUEIJAO CHEDDAR JANGADA BISNAGA 1,5KG",JANGADA,10494,FD 12,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"REQUEIJAO CULIN JANGADA BISNAGA 1,5KG",JANGADA,10493,FD 12,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"REQUEIJAO SABOR REQUEIJAO Q&S 1,5KG",QUEIJO & SABOR,9841,CX 10,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"REQUEIJAO TAINA 1,8KG",TAINá,1974,CX 08,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"REQUEIJAO TRAD SABOR&VIDA BISNAGA 1,8KG",SABOR E VIDA,10491,FD 10,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,SABOR A MI C/ PIMENTA 5KG,AJINOMOTO,1981,,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,SABOR A MI S/ PIMENTA 5KG,AJINOMOTO,1982,,7,2026-08-26 17:43:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,TEMP HONDASHI PROF 500G,AJINOMOTO,1988,CX 06,8,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,TEMP SAZON FS ALECRIM 900G,AJINOMOTO,1986,CX 06,8,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,TEMP SAZON FS ALHO 900G,AJINOMOTO,1985,CX 06,8,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,TEMP SAZON PRO VERMELHO 900G (CARNE),AJINOMOTO,1991,CX 06,8,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,TEMP SAZON PROF LOURO 900G,AJINOMOTO,1020,CX 06,8,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,TEMP SAZON PROF VERDE 900G (AVES),AJINOMOTO,1989,CX 06,8,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,TEMP SAZON PROF VERME 900G (CARNE) POTE,AJINOMOTO,2086,CX 06,8,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,UVA PASSAS PRETA S/SEMENTES 10KG,GLEBA,2284,CX 01,8,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,UVA PASSAS PRETA S/SEMENTES 1KG,MAGUI,2280,CX 10,8,2026-08-26 17:44:01,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ADAPTADOR DOMESTICO P/BICOS PAR PEQUENO,MAGO,858,UN 10,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ADAPTADOR IND P/BICOS GRANDE,MAGO,859,UN 05,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ARMADOR DE FLORES METAL,MAGO,1321,PC 05,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ARO CORT CAMADAS QUAD 25X9 2113,CAPARROZ,5750,CX 01,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ARO CORT CAMADAS QUAD 30X9 2114,CAPARROZ,5751,CX 01,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ARO CORT CAMADAS RED INOX 30X9 2107,CAPARROZ,5753,CX 01,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ARO CORT CORACAO DUPLO 30X5 INOX 2996,CAPARROZ,5837,UN 01,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"ARO P/BOLO 12X100X0,1CM BCO ARO-001",SOLRAC,77989,UN 01,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"ARO P/BOLO 15X100X0,1CM BCO AR-002",SOLRAC,77810,UN 01,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"ARO P/BOLO 18X100X0,1CM BCO ARO-003",SOLRAC,77811,UN 01,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ASSA PRATSY 31X41 CX30 1076,ALFA SEVEN,6076,CX 30,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"ASSAD 58X70 ALUMINIO EST 0,8MM",IMECA,508,CX 20,1,2026-08-26 17:44:02,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"ASSAD 58X70X3,5 ALUM PERF ESTAMP 0,8MM",IMECA,750,UN 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"ASSAD FORNINHO 21X15X1,5 1248",CAPARROZ,5966,UN 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"ASSAD MADELEINE 31,5X30 2931",CAPARROZ,5836,PC 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ASSAD QUINDIM BANHO MARIA 1810,CAPARROZ,5755,CX 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ASSAD ROCAMBOLE ALUM 43X33X2CM 609,CAPARROZ,5754,CX 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ASSADEIRA BROWNIE ANTIADERENTE 1 IMECA,IMECA,81359,UN 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ASSADEIRA BROWNIE ANTIADERENTE 2 IMECA,IMECA,81355,UN 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ASSADEIRA BROWNIE ANTIADERENTE 3 IMECA,IMECA,81356,UN 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ASSADEIRA BROWNIE ANTIADERENTE 4 IMECA,IMECA,81357,UN 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ASSADEIRA BROWNIE ANTIADERENTE 5 IMECA,IMECA,81358,UN 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ASSADEIRA CUPCAKE C/12 35X27X3 ALUM 51,CAPARROZ,10076,UN 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,ASSADEIRA MINI BALLERINE C/6 ALUM 3278,CAPARROZ,10075,UN 01,2,2026-08-26 17:44:03,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,B1 BANDEJA 150X150 100UN CRL-001,INCOPLAST,1200,PC 04,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,B4 BANDEJA 275X150 100UN CRL-004,INCOPLAST,1203,PC 04,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BAILARINA BRANCA 30CM CAPARROZ 3087,CAPARROZ,6133,CX 01,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BAILARINA PREMIUM 30X15CM RS BA-104,SOLRAC,77809,UN 01,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BAILARINA VERDE 30CM CAPARROZ 3105,CAPARROZ,6135,CX 01,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BAILARINA VERMELHA 30CM 3086,CAPARROZ,6148,CX 01,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BANDEJA FLORAL BCA MP27R 344X285X20 1UN,MACROPAC,6693,FD 100,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BANDEJA FLORAL BCA MP32R 440X340X22 1UN,MACROPAC,6694,FD 100,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BANDEJA FLORAL BCA MP37R 470X390X27 1UN,MACROPAC,6695,FD 50,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BANDEJA FUNDA C/ TAMPA 100UN CF-001,INCOPLAST,1195,CX 01,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BANDEJA FUNDA C/ TAMPA 100UN CF-002,INCOPLAST,1196,CX 01,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BANDEJA FUNDA C/ TAMPA 100UN CF-003,INCOPLAST,1197,CX 01,3,2026-08-26 17:44:04,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BANDEJA RASA C/ TAMPA 100UN CR-001,INCOPLAST,1198,CX 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BANDEJA RASA C/ TAMPA 100UN CR-002,INCOPLAST,1199,CX 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BANDEJA RASA C/ TAMPA 100UN CR-003,INCOPLAST,1211,CX 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BATEDOR TIPO PERA 25CM BRANCO BP-25,SOLRAC,1139,UN 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BATEDOR TIPO PERA 25CM ROSA BPR-25,SOLRAC,1133,UN 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BATEDOR TIPO PERA 30CM BRANCO BP-30,SOLRAC,1136,UN 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,"BATEDOR TIPO PERA INOX 24,5CM IBP-002",SOLRAC,78000,UN 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BATEDOR TIPO PERA INOX 28CM IBP-003,SOLRAC,78001,UN 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BATEDORES PERA 25CM ROSA PINK BPK-25,SOLRAC,77802,UN 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX ESPECIAL  MOD 795,MAGO,936,PC 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX ESPECIAL MOD 796,MAGO,937,PC 01,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX GD ESPECIAL MOD 252,MAGO,2608,PC 05,4,2026-08-26 17:44:05,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX GD PETALAS MOD 123,MAGO,2591,PC 05,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX GD PITANGA ABERTA MOD 1M,MAGO,2584,UN 01,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX GD PITANGA MOD 2E,MAGO,2562,UN 05,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX GD PITANGA MOD 2F,MAGO,912,UN 05,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX GD SERRA MOD 1A,MAGO,2615,UN 01,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 070,MAGO,2559,UN 12,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 090,MAGO,2561,PC 12,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 63,MAGO,2544,UN 12,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 64,MAGO,2603,PC 12,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 86,MAGO,899,UN 01,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ BABADO MOD 98,MAGO,2550,UN 12,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ ESPECIAL MOD 232 RECHEADOR,MAGO,2609,PC 05,5,2026-08-26 17:44:06,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ ESPECIAL MOD 250,MAGO,2607,PC 05,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ ESPECIAL MOD 95,MAGO,2588,PC 05,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 106,MAGO,2530,UN 12,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 107,MAGO,904,UN 12,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 131,MAGO,2614,PC 01,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 138,MAGO,2532,UN 12,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 146,MAGO,2612,PC 01,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 191,MAGO,2533,UN 12,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 220,MAGO,905,UN 12,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FLOR ESPECIAL MOD 225,MAGO,2605,PC 12,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 65,MAGO,2545,UN 12,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 66,MAGO,2587,PC 12,6,2026-08-26 17:44:08,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 68,MAGO,898,UN 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 69,MAGO,931,CX 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 70,MAGO,903,UN 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 75,MAGO,2546,UN 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ FOLHA MOD 78,MAGO,2547,UN 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ MULTIPLO MOD 42,MAGO,2540,UN 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PERLE ESPECIAL MOD 105,MAGO,901,UN 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PERLE MOD 3,MAGO,2557,UN 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PERLE RISADO MOD 199,MAGO,2534,UN 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PERLE RISCADO MOD 362,MAGO,2538,UN 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PETALA MOD 102,MAGO,2613,PC 01,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PETALA MOD 103,MAGO,900,UN 12,7,2026-08-26 17:44:09,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PETALA MOD 104,MAGO,2600,PC 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PETALA MOD 401,MAGO,2539,UN 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PETALA MOD 59,MAGO,2543,UN 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PETALA MOD 61,MAGO,2558,UN 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PETALA MOD 81,MAGO,2548,UN 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PITANGA MOD 13,MAGO,2531,UN 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PITANGA MOD 16,MAGO,2566,PC 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PITANGA MOD 19,MAGO,2555,UN 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PITANGA MOD 26,MAGO,2568,PC 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PITANGA MOD 27,MAGO,2551,UN 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PITANGA MOD 28,MAGO,2536,UN 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PITANGA MOD 29,MAGO,2569,PC 12,8,2026-08-26 17:44:10,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ PITANGA MOD 96,MAGO,2549,UN 12,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ SERRA MOD 46,MAGO,2541,UN 12,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ SERRA MOD 47,MAGO,896,UN 12,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ SERRA MOD 47D,MAGO,2602,PC 12,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO INOX PQ SERRA MOD 48D,MAGO,2542,UN 12,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO RUSSO INOX GD ESPECIAL MOD 244,MAGO,2577,PC 01,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BICO RUSSO INOX GD ESPECIAL MOD 246,MAGO,2579,PC 01,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BISNAGA C/T UMEDECER BOLO 300ML IBB-001,SOLRAC,78025,UN 01,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BISNAGA GRADUADA 1000ML IBG-003,SOLRAC,77996,UN 01,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BISNAGA INVERTIDA 550ML IBI-003,SOLRAC,78026,UN 01,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BISNAGA INVERTIDA 720ML IBI-002,SOLRAC,77998,UN 01,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BISNAGA TEMPERO 300ML IBT-001,SOLRAC,77813,UN 01,9,2026-08-26 17:44:11,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BISTURI CORTE P/PAES ANGULADO,ROSANA SILVESTRE DE ASSIS,2983,CX 100,10,2026-08-26 17:44:12,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BISTURI CORTE P/PAES GILETE,ROSANA SILVESTRE DE ASSIS,2981,CX 100,10,2026-08-26 17:44:12,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Acessórios,BISTURI CORTE P/PAES RETRATIL 1,ROSANA SILVESTRE DE ASSIS,2982,CX 100,10,2026-08-26 17:44:12,https://casagarciafortaleza.com.br/index.php
